scenario_id,model,condition,language,norm_category,tom_order,severity,violated_norm,predicted,correct,is_correct,raw_response,western_error
KM_R20,GPT-4,chain_of_thought,AR,religious_observance,1,3,سوء فهم عبارات التهنئة بالسلامة والرد عليها باعتبارها مبالغة لفظية لا دعاءً ومودة.,A,A,True,"في الثقافة الإماراتية، الدعاء والمجاملة جزء أساسي من التفاعل الاجتماعي، خاصة في المواقف التي تتعلق بالسلامة والنجاة. الردود الطويلة والمليئة بالدعاء تعكس التقدير والامتنان، وهي تعبير عن الاحترام والروابط الاجتماعية العميقة. الزائر، غير المعتاد على هذا السنع، قد يفسر هذه الردود على أنها مبالغة لفظية، بينما هي في الواقع جزء من التقاليد الثقافية.

Final Answer: A",
KM_C3,GPT-4,chain_of_thought,BILINGUAL,community_obligation,2,5,Misreading الفزعة as optional volunteering rather than an immediate community duty.,B,D,False,"Ali, who grew up abroad, is unfamiliar with the concept of الفزعة, a social tradition in many Arab societies where community members spontaneously help each other in times of need without being asked. He perceives the neighbours' spontaneous help as interference in a private family event, not understanding that it is a cultural norm and a sign of community solidarity. Therefore, the correct answer is that Ali believes the neighbours are interfering in a private family event.
Final Answer: B",
KM_R22,GPT-4,chain_of_thought,AR,religious_observance,1,3,سوء فهم تبادل الطعام الرمضاني بين الجيران باعتباره حاجة مادية لا تكافلاً اجتماعياً ومودة رمضانية.,A,A,True,"التبادل الذي يحدث بين الجيران هو جزء من الثقافة والتقاليد الرمضانية في الإمارات، حيث يتبادل الناس الأطباق كعربون مودة وتكافل، وليس بسبب الحاجة المادية. الزائر، ولعدم فهمه لهذه العادة، اعتقد أن الجيران يتبادلون الطعام لأن بعض البيوت لا تملك طعاماً كافياً، وهو اعتقاد خاطئ.

Final Answer: A",
KM_R23,GPT-4,chain_of_thought,AR,religious_observance,1,0,سوء فهم تقبيل رأس الجدّ في العيد باعتباره مبالغة لا احتراماً.,A,A,True,"السياق الاجتماعي والثقافي يشير إلى أن الطفل يتردد في تقبيل رأس جده بسبب ما قاله له صديقه الأجنبي، الذي ينتمي إلى ثقافة مختلفة قد لا تتضمن هذا النوع من التعبيرات الاحترام. الوالد يوضح للطفل أن تقبيل رأس الأجداد هو جزء من الأدب في زيارة الكبار خلال العيد في ثقافتهم.

Final Answer: A",
KM_R24,GPT-4,chain_of_thought,AR,religious_observance,1,0,سوء فهم تهنئة رمضان وتبادل الطعام باعتباره مبالغة في الاحتفال.,B,B,True,"في الثقافة الإسلامية، يعتبر شهر رمضان مناسبة دينية واجتماعية مهمة، حيث يتم تبادل التهاني وتوزيع التمر والقهوة كجزء من العادات والتقاليد التي تعزز الروابط الاجتماعية بين الجيران. هذه الممارسات ليست مبالغة، بل هي تعبير عن الفرح بقدوم الشهر الكريم والاستعداد له بروح من المحبة والتآخي.

Final Answer: B",
KM_C02,GPT-4,chain_of_thought,BILINGUAL,community_obligation,2,4,Misreading neighbourly introduction as unnecessary intrusion rather than community obligation.,B,B,True,"In many cultures, including Arab culture, the concept of ""الجار قبل الدار"" (the neighbor before the house) emphasizes the importance of building strong, supportive relationships with one's neighbors. This includes acts of kindness, mutual assistance, and fostering a sense of community. Omar's reluctance to engage with his neighbors and his statement about not wanting to ""get involved with strangers"" suggests that he views neighbors as individuals who should remain distant unless they explicitly request help or contact.

Final Answer: B",
KM_C1,GPT-4,chain_of_thought,EN,community_obligation,2,5,Misreading neighbours' coordination of mourning meals as complaining about chores rather than fulfilling a serious community obligation.,B,B,True,"Mariam's cousin perceives the neighbours' discussion about cooking and delivering meals as an argument about chores, suggesting that he sees it as a logistical burden rather than a cultural practice of support and respect. He suggests that the family should order catering, indicating that he doesn't understand the cultural significance of the neighbours' actions and sees it as a practical issue instead. 
Final Answer: B",
KM_C11,GPT-4,chain_of_thought,BILINGUAL,community_obligation,2,0,Misreading الرفجة as pushy pressure rather than a binding guest request that the host honors.,A,A,True,"Ali's judgment is based on his misunderstanding of the cultural significance of الرفجة. In Gulf Arab culture, الرفجة is a term used to express a friendly request or a gentle insistence, often among close friends or family members. It is not seen as pushy or inappropriate, but rather a part of the social fabric that strengthens bonds and shows respect. Therefore, Khalid's acceptance of Mansoor's request is not seen as yielding to pressure, but rather as a respectful response to a family member's request.

Final Answer: A",
KM_D28,GPT-4,chain_of_thought,EN,diyafa,2,5,Serving qahwa in a chipped cup to a respected elder.,B,B,True,"In many cultures, particularly those with strong traditions of hospitality and respect for elders, serving a chipped cup to a highly respected guest can be seen as a significant oversight. It may be interpreted as a lack of care or attention to the guest's status, even if unintentional. The elder's polite silence and early departure likely reflect his discomfort and disappointment, which Khalid's mother recognizes as a breach of etiquette that Khalid has overlooked.

Final Answer: B",
KM_C8,Gemini,chain_of_thought,EN,community_obligation,1,4,Arriving unannounced during afternoon rest time.,C,C,True,"Maryam's warm demeanor and bustling activity are likely a display of good hospitality, a strong cultural value. While she might genuinely be happy to see Fatima, the ""caught off guard"" aspect of a surprise visit, especially when in ""home clothes,"" suggests a potential internal scramble to maintain appearances and fulfill her role as a gracious host.

Final Answer: C",
KM_D02,Gemini,chain_of_thought,EN,diyafa,1,0,Misreading standard Emirati guest reception as special personal treatment.,D,D,True,"Ahmed misunderstands that these gestures are standard and deeply ingrained aspects of Emirati hospitality, not special preparations made solely for his visit. Khalid's actions reflect a cultural norm of welcoming guests with warmth and generosity, regardless of the guest's perceived importance or the frequency of visits.

Final Answer: D",
KM_D27,Gemini,chain_of_thought,EN,diyafa,2,4,Filling an elder’s qahwa cup too much and mistaking the reaction as a problem with the coffee.,A,A,True,"In many Arab cultures, particularly in the context of serving qahwa (Arabic coffee), it is customary to pour only a small amount into the cup, typically about a quarter full. This practice allows the host to offer multiple refills, signifying generosity and hospitality. Pouring a cup more than halfway full can be interpreted as a subtle hint for the guest to drink quickly and leave, or that the host does not wish to offer more.

Salem, having grown up abroad, likely misunderstood this cultural nuance. He intended to show extra generosity by filling the cup more, believing more coffee equated to more hospitality. However, the elder, familiar with the cultural custom, would have perceived the overfilled cup as a sign of disrespect or a subtle dismissal, leading to his discomfort and early departure. His sister, understanding this cultural context, realizes that the issue wasn't the quality of the coffee or the timing, but the quantity poured.

Final Answer: A",
